id,project_id,project_q,sort_order,title,person_q,class_q,first_name,last_name,role,role_wiki,start_date,end_date,website_urls
1488,479,Q130247512,1,Othmar Bertolesi,Q130251917,Q5,Othmar,Bertolesi,Gründungsmitglied,P112,,,"
"
1489,479,Q130247512,2,Christoph Hirtler,Q130251918,Q5,Christoph,Hirtler,Gründungsmitglied,P112,,,"
"
1490,479,Q130247512,3,Andreas Wegmann,Q85104083,Mensch,Andreas,Wegmann,Gründungsmitglied,P112,,,"
"
1491,482,Q130247515,1,Lisa Fuchs,Q95753809,Mensch,Lisa,Fuchs,Co-Gründerin und Co-Betreiberin,P112,,,"
"
1492,482,Q130247515,2,Monika Sommerhalder,Q130251920,Q5,Monika,Sommerhalder,Co-Gründerin und Co-Betreiberin,P112,,,"
"
1493,482,Q130247515,3,Berthe Runkel,Q130251922,Q5,Berthe,Runkel,"Co-Gründerin und Co-Betreiberin, verstarb im März 1990",P112,1990,1990,"
"
1494,484,Q130247517,1,Ester Bärtig,Q130254244,Q5,Ester,Bärtig,,P767,,,"
"
1495,484,Q130247517,2,Catherine Huth,Q130254245,Q5,Catherine,Huth,,P767,,,"
"
1496,484,Q130247517,3,Andre Schuler,Q130254246,Q5,Andre,Schuler,(Website),P767,,,"
"
1497,484,Q130247517,4,Mondo Messmer,Q130254247,Q5,Mondo,Messmer,"(Grafik, Druck)",P767,,,"
"
1498,484,Q130247517,5,Tatjana Erden,Q130254248,Q5,Tatjana,Erden,(Flachen-Siebdruck),P767,,,"
"
1499,485,Q130247518,1,Chantal Molleur,Q130254249,Q5,Chantal,Molleur,Co-founder / Curator,P767,,,"
"
1500,485,Q130247518,2,Stella Händler,Q105229727,Mensch,Stella,Händler,Co-founder and active member,P767,,,"
"
1501,485,Q130247518,3,Pierre-André Leinhard,Q130254251,Q5,Pierre-André,Leinhard,Co-founder,P767,,,"
"
1502,485,Q130247518,4,Hilke Doering,Q130254252,Q5,Hilke,Doering,Advisor,P767,,,"
"
1503,485,Q130247518,5,Louise Simard,Q130254253,Q5,Louise,Simard,Advisor,P767,,,"
"
1504,486,Q130247519,1,Roger Tschopp,Q130254254,Q5,Roger,Tschopp,Präsident,P767,,,"
"
1505,486,Q130247519,2,Louis Egli,Q130254255,Q5,Louis,Egli,Aktivmitglied,P767,,,"
"
1506,486,Q130247519,3,Erich Egli,Q130254256,Q5,Erich,Egli,Aktivmitglied,P767,,,"
"
1507,486,Q130247519,4,Yvonne Tschopp-Camenzind,Q130254257,Q5,Yvonne,Tschopp-Camenzind,Aktivmitglied,P767,,,"
"
1508,486,Q130247519,5,Peter Steingruber,Q130254258,Q5,Peter,Steingruber,Aktivmitglied,P767,,,"
"
1509,486,Q130247519,6,Rosmarie Wydler,Q130254259,Q5,Rosmarie,Wydler,Aktivmitglied,P767,,,"
"
1510,487,Q130247520,1,Irene Maag,Q85099854,Mensch,Irene,Maag,(2009-heute) Performancekollektiv Kollabor,P767,2009,2009,"
"
1511,487,Q130247520,2,Isabel Rohner,Q107253178,Mensch,Isabel,Rohner,(2009-heute) Performancekollektiv Kollabor,P767,2009,2009,"
"
1512,487,Q130247520,3,Hansjörg Pfister-Köfler,Q111772246,Mensch,Hansjörg,Köfler,(2009-heute) Performancekollektiv Kollabor,P767,2009,2009,"
"
1513,487,Q130247520,4,Angela Hausheer,Q112041251,Mensch,Angela,Hausheer,(2009-2016) Performancekollektiv Kollabor,P767,2009,2016,"
"
1514,488,Q130247521,1,Margit Bartl-Frank,Q130252565,Q5,Margit,Bartl-Frank,,P767,,,"
"
1515,489,Q130247522,1,Anita Zimmermann,Q125860084,Mensch,Anita,Zimmermann,,P767,,,"
"
1516,489,Q130247522,2,Marianne Rinderknecht,Q85101756,Mensch,Marianne,Rinderknecht,,P767,,,"
"
1517,490,Q130247523,1,Irene Maag,Q85099854,Mensch,Irene,Maag,Projektverantwortliche (2003-2009),P767,2003,2009,"
"
1518,490,Q130247523,2,Isabel Rohner,Q107253178,Mensch,Isabel,Rohner,Projektverantwortliche 2004-2009,P767,2004,2009,"
"
1519,490,Q130247523,3,Hansjörg Pfister-Köfler,Q111772246,Mensch,Hansjörg,Pfister-Köfler,Projektverantwortlicher (2007-2008),P767,2007,2008,"
"
1520,490,Q130247523,4,Anna Schürch,Q84156829,Mensch,Anna,Schürch,Projektverantwortliche (2003-2004),P767,2003,2004,"
"
1521,491,Q130247524,1,Irene Camarius,Q40028814,Mensch,Irene,Liechti,,P767,,,"
"
1522,492,Q130247525,1,Grégoire Bolay,Q130254278,Q5,Grégoire,Bolay,,P767,,,"
"
1523,492,Q130247525,2,Julien Fischer,Q130254280,Q5,Julien,Fischer,,P767,,,"
"
1524,492,Q130247525,3,Arthur Fouray,Q55235601,Mensch,Arthur,Fouray,,P767,,,"
"
1525,492,Q130247525,4,Frédéric Gabioud,Q112064113,Mensch,Frédéric,Gabioud,,P767,,,"
"
1526,492,Q130247525,5,Paul Limoujoux,Q130254288,Q5,Paul,Limoujoux,,P767,,,"
"
1527,492,Q130247525,6,Baker Wardlaw,Q130254289,Q5,Baker,Wardlaw,,P767,,,"
"
1528,493,Q130247526,1,Marcel Biefer,Q85093091,Mensch,Marcel,Biefer,,P767,,,"
"
1529,493,Q130247526,2,Beat Zgraggen,Q108478030,Mensch,Beat,Zgraggen,,P767,,,"
"
1530,495,Q130247528,1,Alexandra D'Incau,Q130251923,Q5,Alexandra,D'Incau,Co-Gründerin,P112,,,"
"
1531,495,Q130247528,2,Anastasia Katsidis,Q85098789,Mensch,Anastasia,Katsidis,Co-Gründerin,P112,,,"
"
1532,496,Q130247529,1,Dominik Denzler,Q130254294,Q5,Dominik,Denzler,Grafik,P767,,,"
"
1533,496,Q130247529,2,Samira Liebendörfer,Q130254296,Q5,Samira,Liebendörfer,"Konzept, Projektmanagement, Grafik",P767,,,"
"
1534,496,Q130247529,3,Claire Hoffmann,Q112011289,Mensch,Claire,Hoffmann,Konzept und Beratung,P767,,,"
"
1535,496,Q130247529,4,Alice Wilke,Q130254299,Q5,Alice,Wilke,"Recherche, Beratung",P767,,,"
"
1536,496,Q130247529,5,Sarah Bernauer,Q55236383,Mensch,Sarah,Bernauer,"Projektgründerin, Konzept, Projektmanagement (2011–2012)",P112,2011,2012,"
"
1537,496,Q130247529,6,Noëmi Denzler,Q130251925,Q5,Noëmi,"Denzler,","Projektgründerin, Konzept, Projektmanagement (2011–2012)",P112,2011,2012,"
"
1538,496,Q130247529,7,Bianca Hildenbrand-Severo,Q130254302,Q5,Bianca,Hildenbrand-Severo,Textkoordination / Projektmanagement,P767,,,"
"
1539,496,Q130247529,8,Raphael Lie,Q130254304,Q5,Raphael,Lie,Website,P767,,,"
"
1540,496,Q130247529,9,Tim Sommer,Q130254306,Q5,Tim,Sommer,Deutsch-Lektorat,P767,,,"
"
1541,496,Q130247529,10,Katharine Wolff,Q130254308,Q5,Katharine,Wolff,"Englisch-Übersetzung, Englisch-Lektorat",P767,,,"
"
1542,497,Q130247530,1,Michèle Dercourt,Q130251926,Q5,Michèle,Dercourt,Co-Gründerin,P112,,,"
"
1543,497,Q130247530,2,Martin J. Meier,Q130251927,Q5,Martin J.,Meier,Co-Gründer,P112,,,"
"
1544,498,Q130247531,1,Claudio Vogt,Q130251906,Q5,Claudio,Vogt,,P767,,,"
"
1545,498,Q130247531,2,Sara Vidas,Q130254313,Q5,Sara,Vidas,,P767,,,"
"
1546,498,Q130247531,3,Marina Gärtner,Q130254315,Q5,Marina,Gärtner,,P767,,,"
"
1547,498,Q130247531,4,Alex Kern,Q130254317,Q5,Alex,Kern,,P767,,,"
"
1548,498,Q130247531,5,Ephraim Ebertshäuser,Q130254319,Q5,Ephraim,Ebertshäuser,,P767,,,"
"
1549,499,Q130247532,1,Regula von Euw,Q130254321,Q5,Regula,von Euw,,P767,,,"
"
1550,499,Q130247532,2,Marcel Nussbaum,Q130254323,Q5,Marcel,Nussbaum,,P767,,,"
"
1551,499,Q130247532,3,Fredy Hadorn,Q130254029,Q5,Fredy,Hadorn,,P767,,,"
"
1552,499,Q130247532,4,Stephan Wittwer,Q2343984,Mensch,Stephan,Wittwer,,P767,,,"
"
1553,500,Q130247533,1,Rafael J. Lutter,Q130254328,Q5,Rafael J.,Lutter,,P767,,,"
"
1554,501,Q130247534,1,Dominik Ziliotis,Q130254330,Q5,Dominik,Ziliatis,,P767,,,"
"
1555,502,Q130247535,1,Jamie Allen,Q130254332,Q5,Jamie,Allen,,P767,,,"
"
1556,502,Q130247535,2,Moritz Greiner-Petter,Q130254334,Q5,Moritz,Greiner-Petter,,P767,,,"
"
1557,503,Q130247536,1,Roland Wüthrich,Q130253889,Q5,Roland,Wüthrich,,P767,,,"
"
1558,503,Q130247536,2,Martin Töngi,Q130254338,Q5,Martin,Töngi,,P767,,,"
"
1559,504,Q130247537,1,Ruth Buck,Q130254340,Q5,Ruth,Buck,Leiterin und Initiantin,P767,,,"
"
1560,504,Q130247537,2,Ingvild Jervidalo,Q130254342,Q5,Ingvild,Jervidalo,Stellvertretende Leitung & Medienarbeit( (2018),P767,2018,2018,"
"
1561,504,Q130247537,3,Laura Wilde,Q130254344,Q5,Laura,Wilde,Praktikantin (2018),P767,2018,2018,"
"
1562,505,Q130247538,1,Edit Oberholz,Q130254346,Q5,Edit,Oberholz,,P767,,,"
"
1563,506,Q130247539,1,Eric Hattan,Q1351325,Mensch,Eric,Hattan,"1981-1985, 1987-1989, 1992-1995, 2004-2005",P767,1981,1985,"
"
1564,506,Q130247539,2,Silvia Bächli,Q2286681,Mensch,Silvia,Bächli,1981-1985,P767,1981,1985,"
"
1565,506,Q130247539,3,Beat Wismer,Q813094,Mensch,Beat,Wismer,1981-1985,P767,1981,1985,"
"
1566,506,Q130247539,4,Heide Hölscher,Q130254354,Q5,Heide,Hölscher,1981-1985,P767,1981,1985,"
"
1567,506,Q130247539,5,Anne Hoffmann,Q130254355,Q5,Anne,Hoffmann,1987-1989,P767,1987,1989,"
"
1568,506,Q130247539,6,Claudia Müller,Q130253402,Q5,Claudia,Müller,1987-1989,P767,1987,1989,"
"
1569,506,Q130247539,7,Jürg Stäuble,Q85103099,Mensch,Jürg,Stäuble,1987-1989,P767,1987,1989,"
"
1570,506,Q130247539,8,Annette Ungar,Q130254357,Q5,Annette,Ungar,1992,P767,1992,1992,"
"
1571,506,Q130247539,9,Nicolas Krupp,Q130254358,Q5,Nicolas,Krupp,1993,P767,1993,1993,"
"
1572,506,Q130247539,10,Claudia Spinelli,Q130254359,Q5,Claudia,Spinelli,1993-1994,P767,1993,1994,"
"
1573,506,Q130247539,11,Noëlle Pia,Q130253957,Q5,Nöelle,Pia,2004-2005,P767,2004,2005,"
"
1574,506,Q130247539,12,Maja Wismer,Q111983187,Mensch,Maja,Wismer,2004-2005,P767,2004,2005,"
"
1575,507,Q130247540,1,MONA,Q130251928,Q5,Stefan,Dähler,Initiator und Gründer,P112,,,"
"
1576,507,Q130247540,2,Natalie Twerenbold,Q130254361,Q5,Natalie,Twerenbold,,P767,,,"
"
1577,507,Q130247540,3,Micha Lang,Q130254362,Q5,Micha,Lang,,P767,,,"
"
1578,507,Q130247540,4,Doris Traubenzucker,Q130254363,Q5,Doris,Traubenzucker,,P767,,,"
"
1579,507,Q130247540,5,Paco Manzanares,Q130254364,Q5,Paco,Manzanares,,P767,,,"
"
1580,507,Q130247540,6,Dominik Ziliotis,Q130254330,Q5,Dominik,Ziliotis,,P767,,,"
"
1581,507,Q130247540,7,Christina Hagmann,Q130254366,Q5,Christina,Hagmann,,P767,,,"
"
1582,507,Q130247540,8,Simone Fuchs,Q130254367,Q5,Simone,Fuchs,,P767,,,"
"
1583,507,Q130247540,9,Marco Schaad,Q130254368,Q5,Marco,Schaad,,P767,,,"
"
1584,507,Q130247540,10,Marc Lamosch,Q130254369,Q5,Marc,Lamosch,,P767,,,"
"
1585,507,Q130247540,11,Fonzi,Q130254370,Q5,H.J.,Walter,,P767,,,"
"
1586,507,Q130247540,12,Patrick Hüppeler,Q130254371,Q5,Patrick,Hüppeler,,P767,,,"
"
1587,507,Q130247540,13,Klara Borbely,Q130254373,Q5,Klara,Borbely,,P767,,,"
"
1588,507,Q130247540,14,Markus Trenkle,Q130254374,Q5,Markus,Trenkle,,P767,,,"
"
1589,508,Q130247541,1,Alain Gloor,Q130254375,Q5,Alain,Gloor,,P767,,,"
"
1590,508,Q130247541,2,Dominik Denzler,Q130254294,Q5,Dominik,Denzler,,P767,,,"
"
1591,508,Q130247541,3,Ariane Koch,Q116465511,Mensch,Ariane,Koch,,P767,,,"
"
1592,508,Q130247541,4,Bettina Schär,Q130254377,Q5,Bettina,Schär,,P767,,,"
"
1593,509,Q23784178,1,Chris Regn,Q47516852,Mensch,Chris,Regn,"Künstlerin, Kuratorin und Gastgeberin, übernimmt die Organisation und Koordination des Programms.",P767,,,"
"
1594,509,Q23784178,2,Silvia Bergmann,Q130254378,Q5,Silvia,Bergmann,Künstlerin,P767,,,"
"
1595,509,Q23784178,3,Durbahn,Q130254380,Q5,,,,P767,,,"
"
1596,509,Q23784178,4,Max Philipp Schmid,Q85102467,Mensch,Max Philipp,Schmid,Künstler,P767,,,"
"
1597,509,Q23784178,5,Raphael Stucky,Q130254382,Q5,Raphael,Stucky,Künstler,P767,,,"
"
1598,509,Q23784178,6,Muda Mathis,Q28149947,Mensch,Muda,Mathis,"Künstlerin, Vorstandsmitglied",P767,,,"
"
1599,509,Q23784178,7,Sus Zwick,Q28149944,Mensch,Sus,Zwick,"Künstlerin, Vorstandsmitglied",P767,,,"
"
1600,509,Q23784178,8,Irene Maag,Q85099854,Mensch,Irene,Maag,Künstlerin,P767,,,"
"
1601,509,Q23784178,9,Sarah Grütter,Q130254385,Q5,Sarah,Grütter,"Künstlerin, Vorstandsmitglied",P767,,,"
"
1602,509,Q23784178,10,Nicole Boillat,Q130254387,Q5,Nicole,Boillat,"Gestalterin, liefert das Gestaltungskonzept und arbeitet an Formen der Öffentlichkeitsarbeit, der medialen Vermittlung des Programms und der Dokumentation.",P767,,,"
"
1603,509,Q23784178,11,Marcel Schwald,Q130254388,Q5,Marcel,Schwald,"Künstler und Dramaturg, betreut das Format Nest, interessiert sich für die Reihe Ferien und Öffentlichkeitsarbeit.",P767,,,"
"
1604,509,Q23784178,12,Anna Nitchaeff,Q112040715,Mensch,Anna,Nitchaeff,"Künstlerin, Veranstalterin, am Programm beteiligte Gastgeberin, sucht Plattformen für Öffentlichkeit und schickt die Einladungsmails.",P767,,,"
"
1605,510,Q130247542,1,Franziska Stern-Preisig,Q130254390,Q5,Franziska,Stern-Preisig,Inhaberin des Hauses,P767,,,"
"
1606,511,Q130247543,1,Wilfrid Jaensch,Q95316836,Mensch,Wilfrid,Jaensch,,P767,,,"
"
1607,512,Q130247544,1,Carlo Aloe,Q85092058,Mensch,Carlo,Aloe,,P767,,,"
"
1608,512,Q130247544,2,Joe Duvanel,Q130254396,Q5,Joe,Duvanel,,P767,,,"
"
1609,512,Q130247544,3,Kurt Fahrner,Q22673696,Mensch,Kurt,Fahrner,,P767,,,"
"
1610,512,Q130247544,4,Corsin Fontana,Q18411224,Mensch,Corsin,Fontana,,P767,,,"
"
1611,512,Q130247544,5,Werner Ritter,Q130254398,Q5,Werner,Ritter,,P767,,,"
"
1612,512,Q130247544,6,Jörg Shimon Schuldhess,Q681728,Mensch,Jörg,Schulthess,,P767,,,"
"
1613,512,Q130247544,7,Bruno Schwartz,Q130254399,Q5,Bruno,Schwartz,,P767,,,"
"
1614,512,Q130247544,8,Werner Thaler,Q130254400,Q5,Werner,Thaler,,P767,,,"
"
1615,512,Q130247544,9,Walter Wegmüller,Q120160,Mensch,Walter,Wegmüller,,P767,,,"
"
1616,513,Q130247545,1,Karin Borer,Q130254401,Q5,Karin,Borer,(2011-2017),P767,2011,2017,"
"
1617,513,Q130247545,2,Daniel Karrer,Q55235733,Mensch,Daniel,Karrer,(2011-2015),P767,2011,2015,"
"
1618,513,Q130247545,3,Danny Kurth,Q55930404,Mensch,Daniel,Kurth,(2011-2017),P767,2011,2017,"
"
1619,513,Q130247545,4,Bianca Pedrina,Q130254403,Q5,Bianca,Pedrina,(2015-2017),P767,2015,2017,"
"
1620,513,Q130247545,5,Lorenz Wiederkehr,Q130254404,Q5,Lorenz,Wiederkehr,(2011-2017),P767,2011,2017,"
"
1621,513,Q130247545,6,Dominique Berrel,Q130254405,Q5,Dominique,Berrel,(2011-2015),P767,2011,2015,"
"
1622,513,Q130247545,7,Danilo Gamma,Q130254406,Q5,Danilo,Gamma,(2011),P767,2011,2011,"
"
1623,513,Q130247545,8,Sophia Megert,Q130254407,Q5,Sophia,Megert,(2012-2013),P767,2012,2013,"
"
1624,514,Q130247546,1,Claire Hoffmann,Q112011289,Mensch,Claire,Hoffmann,(Seit 2010),P767,2010,,"
"
1625,514,Q130247546,2,Bianca Hildenbrand-Severo,Q130254302,Q5,Bianca,Hildenbrand–Severo,(Seit 2009),P767,2009,,"
"
1626,514,Q130247546,3,Alice Wilke,Q130254299,Q5,Alice,Wilke,(Seit 2014),P767,2014,,"
"
1627,514,Q130247546,4,Stefanie Bringezu,Q130254410,Q5,Stefanie,Bringezu,(Seit 2014),P767,2014,,"
"
1628,514,Q130247546,5,Dominik Denzler,Q130254294,Q5,Dominik,Denzler,(2009-2015),P767,2009,2015,"
"
1629,514,Q130247546,6,Noëmi Denzler,Q130251925,Q5,Noëmi,Denzler,(2009-2013),P767,2009,2013,"
"
1630,514,Q130247546,7,Pedro Wirz,Q55265405,Mensch,Pedro,Wirz,(2009),P767,2009,2009,"
"
1631,515,Q115858312,1,Jasmin Glaab,Q122398609,Mensch,Jasmin,Glaab,"Gründerin, Künstlerkuratorin, Vermittlung, Ausstellungstexte, Fotografie",P112,,,"
"
1632,516,Q33121595,1,Renatus Zürcher,Q85104763,Mensch,Renatus,Zürcher,ehemaliges Mitglied,P767,,,"
"
1633,516,Q33121595,2,Muda Mathis,Q130254414,Q5,,,"Videobänder und Installationen, Perfomances",P767,,,"
"
1634,516,Q33121595,3,Iris Baumann,Q130252536,Q5,Iris,Baumann,,P767,,,"
"
1635,516,Q33121595,4,Silvia Bergmann,Q130254378,Q5,Silvia,Bergmann,,P767,,,"
"
1636,516,Q33121595,5,Gian-Cosimo Bove,Q130254416,Q5,Gian-Cosimo,Bove,,P767,,,"
"
1637,516,Q33121595,6,Judith Dobler,Q130254417,Q5,Judith,Dobler,,P767,,,"
"
1638,516,Q33121595,7,Michèle Fuchs,Q130254418,Q5,Michèle,Fuchs,,P767,,,"
"
1639,516,Q33121595,8,Thomas Kneubühler,Q72330467,Mensch,Thomas,Kneubühler,,P767,,,"
"
1640,516,Q33121595,9,Fränzi Madörin,Q28719987,Mensch,Fränzi,Madörin,,P767,,,"
"
1641,516,Q33121595,10,Barbara Nägelin,Q50628208,Mensch,Barbara,Naegelin,,P767,,,"
"
1642,516,Q33121595,11,Christoph Oertli,Q85100930,Mensch,Christoph,Oertli,,P767,,,"
"
1643,516,Q33121595,12,Chris Regn,Q47516852,Mensch,Chris,Regn,Videobänder und -Installationen,P767,,,"
"
1644,516,Q33121595,13,Andrea Saemann,Q51172235,Mensch,Andrea,Saemann,,P767,,,"
"
1645,516,Q33121595,14,Max Philipp Schmid,Q85102467,Mensch,Max Philipp,Schmid,,P767,,,"
"
1646,516,Q33121595,15,Valentin Spiess,Q94854075,Mensch,Valentin,Spiess,,P767,,,"
"
1647,516,Q33121595,16,Teresa Alonso,Q130254420,Q5,Teresa,Alonso,ehemaliges Mitglied,P767,,,"
"
1648,516,Q33121595,17,Jörg Bühler,Q130254421,Q5,Jörg,Bühler,ehemaliges Mitglied,P767,,,"
"
1649,516,Q33121595,18,Michele Cordasco,Q130254422,Q5,Michele,Cordasco,ehemaliges Mitglied,P767,,,"
"
1650,516,Q33121595,19,Renate Buser,Q85094347,Mensch,Renate,Buser,ehemaliges Mitglied,P767,,,"
"
1651,516,Q33121595,20,Beat Brogle,Q130253907,Q5,Beat,Brogle,ehemaliges Mitglied,P767,,,"
"
1652,516,Q33121595,21,Lukas Brunner,Q57412042,Mensch,Lukas,Brunner,ehemaliges Mitglied,P767,,,"
"
1653,516,Q33121595,22,Sarah Derendinger,Q105078731,Mensch,Sarah,Derendinger,ehemaliges Mitglied,P767,,,"
"
1654,516,Q33121595,23,Florian Goerner,Q130254424,Q5,Florian,Goerner,ehemaliges Mitglied,P767,,,"
"
1655,516,Q33121595,24,Sibylle Hauert,Q112582373,Mensch,Sibylle,Hauert,ehemaliges Mitglied,P767,,,"
"
1656,516,Q33121595,25,Esther Hiepler,Q85097833,Mensch,Esther,Hiepler,ehemaliges Mitglied,P767,,,"
"
1657,516,Q33121595,26,Beat Haener,Q130254425,Q5,Beat,Haener,ehemaliges Mitglied,P767,,,"
"
1658,516,Q33121595,27,Silvana Iannetta,Q130254427,Q5,Silvana,Iannetta,ehemaliges Mitglied,P767,,,"
"
1659,516,Q33121595,28,Bernadette Johnson,Q130254428,Q5,Bernadette,Johnson,ehemaliges Mitglied,P767,,,"
"
1660,516,Q33121595,29,Thomas Kern,Q85098858,Mensch,Thomas,Kern,ehemaliges Mitglied,P767,,,"
"
1661,516,Q33121595,30,Heinrich Lüber,Q18649129,Mensch,Heinrich,Lüber,ehemaliges Mitglied,P767,,,"
"
1662,516,Q33121595,31,Albena Mihaylova,Q130254429,Q5,Albena,Mihaylova,ehemaliges Mitglied,P767,,,"
"
1663,516,Q33121595,32,Beat Reichlin,Q130254430,Q5,Beat,Reichlin,ehemaliges Mitglied,P767,,,"
"
1664,516,Q33121595,33,Daniel Reichmuth,Q130254431,Q5,Daniel,Reichmut,ehemaliges Mitglied,P767,,,"
"
1665,516,Q33121595,34,Walter Riedweg,Q55860678,Mensch,Walter,Riedweg,ehemaliges Mitglied,P767,,,"
"
1666,516,Q33121595,35,Pipilotti Rist,Q116054,Mensch,Pipilotti,Rist,ehemaliges Mitglied,P767,,,"
"
1667,516,Q33121595,36,Tomi Schneider,Q130254432,Q5,Tomi,Schneider,ehemaliges Mitglied,P767,,,"
"
1668,516,Q33121595,37,Andreas Stäuble,Q130254433,Q5,Andreas,Stäuble,ehemaliges Mitglied,P767,,,"
"
1669,516,Q33121595,38,Lucia Stäuble,Q130254434,Q5,Lucia,Stäuble,ehemaliges Mitglied,P767,,,"
"
1670,516,Q33121595,39,Claude Spiess,Q130254435,Q5,Claude,Spiess,ehemaliges Mitglied,P767,,,"
"
1671,516,Q33121595,40,Käthe Walser,Q115556751,Mensch,Käthe,Walser,ehemaliges Mitglied,P767,,,"
"
1672,516,Q33121595,41,Uri Urech,Q112040936,Mensch,Uri,Urech,ehemaliges Mitglied,P767,,,"
"
1673,516,Q33121595,42,Peter Wenger,Q130254436,Q5,Peter,Wenger,ehemaliges Mitglied,P767,,,"
"
1674,516,Q33121595,43,Nives Widauer,Q1681546,Mensch,Nives,Widauer,ehemaliges Mitglied,P767,,,"
"
1675,516,Q33121595,44,Kurt Würmli,Q130254437,Q5,Kurt,Würmli,ehemaliges Mitglied,P767,,,"
"
1676,516,Q33121595,45,Hanspeter Vogel,Q130254438,Q5,Hanspeter,Vogel,ehemaliges Mitglied,P767,,,"
"
1677,516,Q33121595,46,Christa Ziegler,Q85104630,Mensch,Crista,Ziegler,ehemaliges Mitglied,P767,,,"
"
1678,517,Q130247550,1,Roland Wüthrich,Q130253889,Q5,Roland,Wüthrich,,P767,,,"
"
1679,519,Q130247552,1,Paula Sansano,Q130254440,Q5,Paula,Sansano,,P767,,,"
"
1680,519,Q130247552,2,Nicolas Schneller,Q130254441,Q5,Nicolas,Schneller,,P767,,,"
"
1681,520,Q130247553,1,Janine Stoll,Q130251930,Q5,Janine,Stoll,Gründerin,P112,,,"
"
1682,520,Q130247553,2,Harald Kraemer,Q130251931,Q5,Harald,Kraemer,Gründer,P112,,,"
"
1683,521,Q130247554,1,Sonja Gasser,Q107299971,Mensch,Sonja,Gasser,Projektverantwortliche und Kuratorin,P767,,,"
"
1684,521,Q130247554,2,Jean-Claude Houlmann,Q130254442,Q5,Jean-Claude,Houlmann,Projektinitiator und Projektverantwortlicher,P767,,,"
"
1685,522,Q130247556,1,Heinrich Bobst,Q130254443,Q5,Heinrich,Bobst,,P767,,,"
"
1686,523,Q130247557,1,Béatrice Bader,Q130254444,Q5,Béatrice,Bader,"Projektinitiantin, -leiterin und Kuration",P767,,,"
"
1687,524,Q130247558,1,Ghalas Charara,Q130253543,Q5,Ghalas,Charara,2017 - 2018,P767,2017,2018,"
"
1688,524,Q130247558,2,Maïté Chenière,Q130254447,Q5,Maïté,Chenière,2017 - 2018,P767,2017,2018,"
"
1689,524,Q130247558,3,Nadia Elamly.,Q130254449,Q5,Nadia,Elamly.,2017 - 2018,P767,2017,2018,"
"
1690,524,Q130247558,4,Camille Kaiser,Q130254450,Q5,Camille,Kaiser,2015 - 2017,P767,2015,2017,"
"
1691,524,Q130247558,5,Camilla Paolino,Q130253743,Q5,Camilla,Paolino,2015 - 2017,P767,2015,2017,"
"
1692,524,Q130247558,6,Colin Raynal,Q130254452,Q5,Colin,Raynal,2016 - 2017,P767,2016,2017,"
"
1693,525,Q130247559,1,Marcel Koller,Q130251932,Q5,Marcel,Koller,Gründungsmitglied und Mitbetreiber,P112,,,"
"
1694,525,Q130247559,2,Hansjürg Buob,Q130251933,Q5,Hansjürg,Buob,Gründungsmitglied und Mitbetreiber,P112,,,"
"
1695,525,Q130247559,3,Helmut Eberhöfer,Q130251935,Q5,Helmut,Eberhöfer,Gründungsmitglied und Mitbetreiber bis 1997,P112,,1997,"
"
1696,525,Q130247559,4,Renato Giovanoli,Q130251937,Q5,Renato,Giovanoli,Gründungsmitglied und Mitbetreiber,P112,,,"
"
1697,525,Q130247559,5,Monika Wasescha,Q130254453,Q5,Monika,Wasescha,Administrative Aufgaben seit 2000,P767,2000,,"
"
1698,526,Q130247560,1,Ramona D. Köchli,Q130254454,Q5,Ramona D.,Köchli,"Präsidentin, Webadmin & Grafik",P767,,,"
"
1699,526,Q130247560,2,Eliane Kurmann,Q130254455,Q5,Eliane,Kurmann,Vizepräsidentin,P767,,,"
"
1700,526,Q130247560,3,Daniela P. Meier,Q130252506,Q5,Daniela P.,Meier,"Finanzen, Kommunikation & Programmplanung",P767,,,"
"
1701,526,Q130247560,4,Fabio Colledani,Q130252504,Q5,Fabio,Colledani,Technik,P767,,,"
"
1702,526,Q130247560,5,Chris Meier,Q130254456,Q5,Chris,Meier,Technik,P767,,,"
"
1703,526,Q130247560,6,Orphea Heutling,Q130254457,Q5,Orphea,Heutling,Grafik,P767,,,"
"
1704,526,Q130247560,7,Anne-Sophie Mlamali,Q130254458,Q5,Anne-Sophie,Mlamali,Bar,P767,,,"
"
1705,526,Q130247560,8,Despina Corazza,Q130254459,Q5,Despina,Corazza,Musikprogramm,P767,,,"
"
1706,526,Q130247560,9,Johanna Schaub,Q130254460,Q5,Johanna,Schaub,Musikprogramm,P767,,,"
"
1707,526,Q130247560,10,Anita Schaufelberger,Q130254461,Q5,Anita,Schaufelberger,Musikprogramm,P767,,,"
"
1708,526,Q130247560,11,Marcel Kofler,Q130254462,Q5,Marcel,Kofler,Ohne Geld,P767,,,"
"
1709,526,Q130247560,12,Esther Kissling,Q130252515,Q5,Esther,Kissling,Dokumentation,P767,,,"
"
1710,526,Q130247560,13,Nicole Billeter Mischler,Q130252508,Q5,Nicole,Billeter Mischler,Dokumentation,P767,,,"
"
1711,526,Q130247560,14,Milena Bonderer,Q130254463,Q5,Milena,Bonderer,Aktivmitglied,P767,,,"
"
1712,526,Q130247560,15,Viola Clematide,Q130254465,Q5,Viola,Clematide,Aktivmitglied,P767,,,"
"
